Sample_ID,Sample_Kit_ID,Date,Median_Time_Unix,Median_Time_Local,Local_Timezone,Mean_DO_mg_per_L,DO_sd,Mean_Temp_Deg_C,Temp_sd,Respiration_Rate_mg_DO_per_L_per_H,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_obs,Type,Respiration_R_Squared,Respiration_R_Squared_Adj,Respiration_p_value,Total_Incubation_Time_Min,Number_Points_In_Respiration_Regression,Number_Points_Removed_Respiration_Regression,DO_Concentration_At_Incubation_Time_Zero,Site_ID,Sample_Latitude_obs,Sample_Longitude_obs,MiniDot_Latitude,MiniDot_Longitude,MiniDot_Start_Time,MiniDot_End_Time,MiniDot_ID,pH,Contact_First_Name,Contact_Last_Name,Organization,Email,Site_Name,Stream_Name,City,State,Country,Weather,Intermittent_or_Perennial,General_Vegetation,Hydrogeomorphology,River_Gradient,MiniDot_Sediment,Water_Temperature,Water_Depth_cm,Depositional_Type,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,Sediment_Collection_Depth_cm,MiniDot_Notes,Additional_Sampling_Notes,Hydrograph_Online,Hydrograph_Other,Water_volume_Flag,Notes,Sample_Longitude_pre,Sample_Latitude_pre,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment_pre,mean.error,predict.error
SSS011-1,SSS011,2022-08-11,1660234050.0,08:07:30,Pacific Standard Time (UTC-8),9.92,0.01,12.59,0.08,-3.06,-11.55,Measured_10mL,0.975,0.968,0.004118405,60,6,0,7.773333333,S04,46.8099,-121.0672,46.8099,-121.0673,07:42:00,08:38:00,194049.0,7.79,James,Stegen,PNNL,james.stegen@pnnl.gov,S04,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),13.3,8.0,,,,Low (5-30%),1-3 cm as described in the protocol,,,,,False,,-121.0672,46.8099,-5134.830514367854,820.0841130016879,1606.421995205916
SSS011-2,SSS011,2022-08-11,1660234050.0,08:07:30,Pacific Standard Time (UTC-8),9.92,0.01,12.59,0.08,-2.68,-9.98,Measured_10mL,0.986,0.983,0.00240394,90,7,0,8.116666667,S04,46.8099,-121.0672,46.8099,-121.0673,07:42:00,08:38:00,194049.0,7.79,James,Stegen,PNNL,james.stegen@pnnl.gov,S04,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),13.3,8.0,,,,Low (5-30%),1-3 cm as described in the protocol,,,,,False,,-121.0672,46.8099,-6272.266621118801,1056.5942832988076,1739.09319870538
SSS011-3,SSS011,2022-08-11,1660234050.0,08:07:30,Pacific Standard Time (UTC-8),9.92,0.01,12.59,0.08,-2.92,-10.88,Measured_10mL,0.996,0.996,0.001323205,90,7,0,7.866666667,S04,46.8099,-121.0672,46.8099,-121.0673,07:42:00,08:38:00,194049.0,7.79,James,Stegen,PNNL,james.stegen@pnnl.gov,S04,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),13.3,8.0,,,,Low (5-30%),1-3 cm as described in the protocol,,,,,False,,-121.0672,46.8099,-6272.266621118801,1056.5942832988076,1739.09319870538
SSS013-1,SSS013,2022-08-08,1659973770.0,07:49:30,Pacific Standard Time (UTC-8),8.37,0.19,22.45,0.08,-4.62,-16.87,Measured_10mL,0.999,0.999,0.001478738,15,4,3,8.35,T07,46.2554,-119.474,46.2558,-119.4743,07:24:00,08:20:00,443657.0,8.19,James,Stegen,PNNL,james.stegen@pnnl.gov,T07,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),22.33,9.6,,,,Low (5-30%),1-3 cm as described in the protocol,,,,,False,,-119.474,46.2554,-3004.72863285116,413.9696365570285,1442.0209895402868
SSS013-2,SSS013,2022-08-08,1659973770.0,07:49:30,Pacific Standard Time (UTC-8),8.37,0.19,22.45,0.08,-3.44,-12.45,Measured_10mL,0.996,0.995,0.00185097,60,6,0,7.856666667,T07,46.2554,-119.474,46.2558,-119.4743,07:24:00,08:20:00,443657.0,8.19,James,Stegen,PNNL,james.stegen@pnnl.gov,T07,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),22.33,9.6,,,,Low (5-30%),1-3 cm as described in the protocol,,,,,False,,-119.474,46.2554,-7720.6484783029155,1363.5176385808145,1940.9363784020816
SSS013-3,SSS013,2022-08-08,1659973770.0,07:49:30,Pacific Standard Time (UTC-8),8.37,0.19,22.45,0.08,-3.49,-12.89,Measured_10mL,0.943,0.929,0.007145298,51,6,0,7.773333333,T07,46.2554,-119.474,46.2558,-119.4743,07:24:00,08:20:00,443657.0,8.19,James,Stegen,PNNL,james.stegen@pnnl.gov,T07,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),22.33,9.6,,,,Low (5-30%),1-3 cm as described in the protocol,,,,,False,,-119.474,46.2554,-7720.6484783029155,1363.5176385808145,1940.9363784020816
SSS015-1,SSS015,2022-08-08,1659998070.0,14:34:30,Pacific Standard Time (UTC-8),10.24,0.01,19.08,0.08,-3.86,-13.69,Measured_10mL,0.772,0.695,0.020225233,46,5,0,7.773333333,T03,46.5302,-120.4704,46.5308,-120.4704,14:09:00,15:05:00,284528.0,8.19,James,Stegen,PNNL,james.stegen@pnnl.gov,T03,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.18,10.0,,,,Low (5-30%),1-3 cm as described in the protocol,,"Lost chamber, swept away by river when no one was looking. Extra minidot and new bottle were used next day. Manual chamber data post-processing notes: initial QAQC plots using metadata incubation start/end times indicate that the incubation period was only 15 mins instead 75 mins for both miniDOT (SNs 412314 and 255981; one miniDOT was swept away). Upon review of the data, photos, etc., we determined that the incubation end time was probably manually recorded in PDT as opposed to PST. We added 60 mins to the incubation period and replotted the data, which showed that there was 75 mins of data. SGF edited the metadata fields ""Manual_Chamber_Incubation_End_Time_PST"" and Manual_Chamber_Time_Turned_Off_PST"" to add 60 mins,  changing the times from 15:08 to 16:08 to reflect the actual data. (3/1/2023 BF) We suspect the end time for the manta was also written in PDT instead of PST. 60 minutes was also added to ""Manta_End_Time_PST"" and ""Manta_Time_Turned_Off_PST""",,,False,,-120.4704,46.5302,-2408.321599502029,328.87396417720083,1419.9337162689026
SSS015-2,SSS015,2022-08-08,1659998070.0,14:34:30,Pacific Standard Time (UTC-8),10.24,0.01,19.08,0.08,-6.87,-25.26,Measured_10mL,0.996,0.994,0.004939257,25,4,0,7.403333333,T03,46.5302,-120.4704,46.5308,-120.4704,14:09:00,15:05:00,284528.0,8.19,James,Stegen,PNNL,james.stegen@pnnl.gov,T03,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.18,10.0,,,,Low (5-30%),1-3 cm as described in the protocol,,"Lost chamber, swept away by river when no one was looking. Extra minidot and new bottle were used next day. Manual chamber data post-processing notes: initial QAQC plots using metadata incubation start/end times indicate that the incubation period was only 15 mins instead 75 mins for both miniDOT (SNs 412314 and 255981; one miniDOT was swept away). Upon review of the data, photos, etc., we determined that the incubation end time was probably manually recorded in PDT as opposed to PST. We added 60 mins to the incubation period and replotted the data, which showed that there was 75 mins of data. SGF edited the metadata fields ""Manual_Chamber_Incubation_End_Time_PST"" and Manual_Chamber_Time_Turned_Off_PST"" to add 60 mins,  changing the times from 15:08 to 16:08 to reflect the actual data. (3/1/2023 BF) We suspect the end time for the manta was also written in PDT instead of PST. 60 minutes was also added to ""Manta_End_Time_PST"" and ""Manta_Time_Turned_Off_PST""",,,False,,-120.4704,46.5302,-1864.9912563167627,282.72859199180374,1409.9606842083424
SSS015-3,SSS015,2022-08-08,1659998070.0,14:34:30,Pacific Standard Time (UTC-8),10.24,0.01,19.08,0.08,-7.18,-26.77,Measured_10mL,0.995,0.993,0.005010248,30,5,0,7.733333333,T03,46.5302,-120.4704,46.5308,-120.4704,14:09:00,15:05:00,284528.0,8.19,James,Stegen,PNNL,james.stegen@pnnl.gov,T03,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Grass",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),19.18,10.0,,,,Low (5-30%),1-3 cm as described in the protocol,,"Lost chamber, swept away by river when no one was looking. Extra minidot and new bottle were used next day. Manual chamber data post-processing notes: initial QAQC plots using metadata incubation start/end times indicate that the incubation period was only 15 mins instead 75 mins for both miniDOT (SNs 412314 and 255981; one miniDOT was swept away). Upon review of the data, photos, etc., we determined that the incubation end time was probably manually recorded in PDT as opposed to PST. We added 60 mins to the incubation period and replotted the data, which showed that there was 75 mins of data. SGF edited the metadata fields ""Manual_Chamber_Incubation_End_Time_PST"" and Manual_Chamber_Time_Turned_Off_PST"" to add 60 mins,  changing the times from 15:08 to 16:08 to reflect the actual data. (3/1/2023 BF) We suspect the end time for the manta was also written in PDT instead of PST. 60 minutes was also added to ""Manta_End_Time_PST"" and ""Manta_Time_Turned_Off_PST""",,,False,,-120.4704,46.5302,-1864.9912563167627,282.72859199180374,1409.9606842083424
SSS019-1,SSS019,2022-08-10,1660155270.0,10:14:30,Pacific Standard Time (UTC-8),9.84,0.02,12.24,0.11,-2.87,-10.78,Measured_10mL,0.932,0.915,0.006472513,60,6,0,7.976666667,S03,47.0195,-121.1285,47.0196,-121.1285,09:49:00,10:45:00,605279.0,8.02,James,Stegen,PNNL,james.stegen@pnnl.gov,S03,,,Washington,USA,Sunny,Perennial,Needleleaf evergreen tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Silt/mud (<0.0625mm),12.69,2.0,,Med (30-70%),Med (30-70%),Low (5-30%),1-3 cm as described in the protocol,,Cold and calm water,,,False,,-121.1285,47.0195,-2000.9659854297704,290.4684816482905,1411.5330719167202
SSS019-2,SSS019,2022-08-10,1660155270.0,10:14:30,Pacific Standard Time (UTC-8),9.84,0.02,12.24,0.11,-5.14,-18.67,Measured_10mL,0.985,0.981,0.005311189,60,6,0,7.656666667,S03,47.0195,-121.1285,47.0196,-121.1285,09:49:00,10:45:00,605279.0,8.02,James,Stegen,PNNL,james.stegen@pnnl.gov,S03,,,Washington,USA,Sunny,Perennial,Needleleaf evergreen tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Silt/mud (<0.0625mm),12.69,2.0,,Med (30-70%),Med (30-70%),Low (5-30%),1-3 cm as described in the protocol,,Cold and calm water,,,False,,-121.1285,47.0195,-1827.3643851715549,281.1005907496586,1409.635135914041
SSS019-3,SSS019,2022-08-10,1660155270.0,10:14:30,Pacific Standard Time (UTC-8),9.84,0.02,12.24,0.11,-6.89,-25.35,Measured_10mL,0.967,0.958,0.010686569,60,6,0,8.3,S03,47.0195,-121.1285,47.0196,-121.1285,09:49:00,10:45:00,605279.0,8.02,James,Stegen,PNNL,james.stegen@pnnl.gov,S03,,,Washington,USA,Sunny,Perennial,Needleleaf evergreen tree,Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Silt/mud (<0.0625mm),12.69,2.0,,Med (30-70%),Med (30-70%),Low (5-30%),1-3 cm as described in the protocol,,Cold and calm water,,,False,,-121.1285,47.0195,-1827.3643851715549,281.1005907496586,1409.635135914041
SSS028-1,SSS028,2022-08-09,1660062630.0,08:30:30,Pacific Standard Time (UTC-8),8.41,0.03,15.5,0.03,-6.19,-22.3,Measured_10mL,0.992,0.99,0.005206595,30,5,1,8.276666667,S42,46.2902,-120.8717,46.2901,-120.8718,08:05:00,09:01:00,775117.0,7.69,James,Stegen,PNNL,james.stegen@pnnl.gov,S42,,,Washington,USA,"Overcast, Drizzle",Perennial,"Needleleaf evergreen tree, Needleleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),15.7,,,High (>70%),Low (5-30%),,1-3 cm as described in the protocol,,Two motor boats in manual chambers at the end of test. Forgot to write serial numbers,,,False,,-120.8717,46.2902,-1323.4432873793392,282.2497079456606,1409.8647353271167
SSS028-2,SSS028,2022-08-09,1660062630.0,08:30:30,Pacific Standard Time (UTC-8),8.41,0.03,15.5,0.03,-4.27,-15.57,Measured_10mL,0.99,0.986,0.004197973,30,5,1,7.83,S42,46.2902,-120.8717,46.2901,-120.8718,08:05:00,09:01:00,775117.0,7.69,James,Stegen,PNNL,james.stegen@pnnl.gov,S42,,,Washington,USA,"Overcast, Drizzle",Perennial,"Needleleaf evergreen tree, Needleleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),15.7,,,High (>70%),Low (5-30%),,1-3 cm as described in the protocol,,Two motor boats in manual chambers at the end of test. Forgot to write serial numbers,,,False,,-120.8717,46.2902,-6293.069054470727,1060.967291139257,1741.753503556391
SSS028-3,SSS028,2022-08-09,1660062630.0,08:30:30,Pacific Standard Time (UTC-8),8.41,0.03,15.5,0.03,-4.38,-15.99,Measured_10mL,0.999,0.998,0.001293992,60,6,0,8.28,S42,46.2902,-120.8717,46.2901,-120.8718,08:05:00,09:01:00,775117.0,7.69,James,Stegen,PNNL,james.stegen@pnnl.gov,S42,,,Washington,USA,"Overcast, Drizzle",Perennial,"Needleleaf evergreen tree, Needleleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),15.7,,,High (>70%),Low (5-30%),,1-3 cm as described in the protocol,,Two motor boats in manual chambers at the end of test. Forgot to write serial numbers,,,False,,-120.8717,46.2902,-2092.735013885038,297.24933180148486,1412.9440326991084
SSS034-1,SSS034,2022-08-11,1660238850.0,09:27:30,Pacific Standard Time (UTC-8),9.78,0.01,15.09,0.06,-1.2,-4.3,Measured_10mL,0.984,0.98,0.001154602,90,7,1,8.376666667,S18R,47.3966,-121.0977,47.3966,-121.0978,09:02:00,09:58:00,806577.0,7.6,James,Stegen,PNNL,james.stegen@pnnl.gov,S18R,,,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),15.05,34.0,,,,,1-3 cm as described in the protocol,,"Cotton strips bricks were found angled up out of the water with the tea infusers facing sky. Both the brick and sensors were found in fairly shallow water near the bank. Based on the HOBO pressure date, there were three large flashy events (quick, substantial increase in pressure follow by an almost as quick and large decrease in pressure), that likely flushed and moved the bricks/sensors from their original location.",,,False,,-121.0977,47.3966,-516.8110097775517,361.7038999494784,1427.8947389504074
SSS034-2,SSS034,2022-08-11,1660238850.0,09:27:30,Pacific Standard Time (UTC-8),9.78,0.01,15.09,0.06,-1.15,-4.1,Measured_10mL,0.945,0.926,0.002686143,30,5,3,8.44,S18R,47.3966,-121.0977,47.3966,-121.0978,09:02:00,09:58:00,806577.0,7.6,James,Stegen,PNNL,james.stegen@pnnl.gov,S18R,,,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),15.05,34.0,,,,,1-3 cm as described in the protocol,,"Cotton strips bricks were found angled up out of the water with the tea infusers facing sky. Both the brick and sensors were found in fairly shallow water near the bank. Based on the HOBO pressure date, there were three large flashy events (quick, substantial increase in pressure follow by an almost as quick and large decrease in pressure), that likely flushed and moved the bricks/sensors from their original location.",,,False,,-121.0977,47.3966,-609.8630180752816,348.96813959178644,1424.7218804853608
SSS034-3,SSS034,2022-08-11,1660238850.0,09:27:30,Pacific Standard Time (UTC-8),9.78,0.01,15.09,0.06,-1.12,-4.02,Measured_10mL,0.99,0.988,0.000763242,120,8,0,8.183333333,S18R,47.3966,-121.0977,47.3966,-121.0978,09:02:00,09:58:00,806577.0,7.6,James,Stegen,PNNL,james.stegen@pnnl.gov,S18R,,,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),15.05,34.0,,,,,1-3 cm as described in the protocol,,"Cotton strips bricks were found angled up out of the water with the tea infusers facing sky. Both the brick and sensors were found in fairly shallow water near the bank. Based on the HOBO pressure date, there were three large flashy events (quick, substantial increase in pressure follow by an almost as quick and large decrease in pressure), that likely flushed and moved the bricks/sensors from their original location.",,,False,,-121.0977,47.3966,-548.4887524729819,357.2902176185935,1426.783085787581
SSS035-1,SSS035,2022-08-11,1660247970.0,11:59:30,Pacific Standard Time (UTC-8),8.68,0.04,19.35,0.25,-1.46,-5.28,Measured_10mL,0.941,0.931,0.002491528,120,8,0,9.16,S17R,47.3956,-121.104,47.3955,-121.1038,11:34:00,12:30:00,437318.0,7.26,James,Stegen,PNNL,james.stegen@pnnl.gov,S17R,,,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),19.57,,,Low (5-30%),,,1-3 cm as described in the protocol,,"N/A. Manual chamber data post-processing notes: initial QAQC plots using metadata incubation start/end times indicate that the incubation period was only 16 mins instead 75 mins for both miniDOT (SNs 856289, 186138, and 718459). Upon review of the data, photos, etc., we determined that the incubation end time was probably manually recorded in DST as opposed to PST. We added 60 mins to the incubation period and replotted the data, which showed that there was 75 mins of data. SGF edited the metadata fields ""Manual_Chamber_Incubation_End_Time_PST"" and Manual_Chamber_Time_Turned_Off_PST"" to add 60 mins, changing the times from 13:10 to 14:10 to reflect the actual data.",,,False,,-121.104,47.3956,-455.6834651939094,370.435354271627,1430.1314715710355
SSS035-2,SSS035,2022-08-11,1660247970.0,11:59:30,Pacific Standard Time (UTC-8),8.68,0.04,19.35,0.25,-1.36,-4.86,Measured_10mL,0.994,0.993,0.000705737,120,8,0,8.41,S17R,47.3956,-121.104,47.3955,-121.1038,11:34:00,12:30:00,437318.0,7.26,James,Stegen,PNNL,james.stegen@pnnl.gov,S17R,,,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),19.57,,,Low (5-30%),,,1-3 cm as described in the protocol,,"N/A. Manual chamber data post-processing notes: initial QAQC plots using metadata incubation start/end times indicate that the incubation period was only 16 mins instead 75 mins for both miniDOT (SNs 856289, 186138, and 718459). Upon review of the data, photos, etc., we determined that the incubation end time was probably manually recorded in DST as opposed to PST. We added 60 mins to the incubation period and replotted the data, which showed that there was 75 mins of data. SGF edited the metadata fields ""Manual_Chamber_Incubation_End_Time_PST"" and Manual_Chamber_Time_Turned_Off_PST"" to add 60 mins, changing the times from 13:10 to 14:10 to reflect the actual data.",,,False,,-121.104,47.3956,-452.49621992223945,370.8980858268101,1430.2513990042385
SSS035-3,SSS035,2022-08-11,1660247970.0,11:59:30,Pacific Standard Time (UTC-8),8.68,0.04,19.35,0.25,-1.12,-4.03,Measured_10mL,0.914,0.899,0.002339499,120,8,0,8.406666667,S17R,47.3956,-121.104,47.3955,-121.1038,11:34:00,12:30:00,437318.0,7.26,James,Stegen,PNNL,james.stegen@pnnl.gov,S17R,,,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel straight,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),19.57,,,Low (5-30%),,,1-3 cm as described in the protocol,,"N/A. Manual chamber data post-processing notes: initial QAQC plots using metadata incubation start/end times indicate that the incubation period was only 16 mins instead 75 mins for both miniDOT (SNs 856289, 186138, and 718459). Upon review of the data, photos, etc., we determined that the incubation end time was probably manually recorded in DST as opposed to PST. We added 60 mins to the incubation period and replotted the data, which showed that there was 75 mins of data. SGF edited the metadata fields ""Manual_Chamber_Incubation_End_Time_PST"" and Manual_Chamber_Time_Turned_Off_PST"" to add 60 mins, changing the times from 13:10 to 14:10 to reflect the actual data.",,,False,,-121.104,47.3956,-497.21217030991744,364.4732329814156,1428.5987581695272
SSS039-1,SSS039,2022-08-08,1659995670.0,13:54:30,Pacific Standard Time (UTC-8),9.35,0.07,18.3,0.24,-2.1,-8.47,Measured_10mL,0.996,0.995,0.000922861,120,8,0,8.41,S37,46.0284,-120.6115,46.0285,-120.6114,13:29:00,14:25:00,750289.0,7.84,James,Stegen,PNNL,james.stegen@pnnl.gov,S37,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),18.35,20.0,,Med (30-70%),Low (5-30%),,1-3 cm as described in the protocol,,(BF 2022-03-01) Manta had good data after the recorded manta end time. The end time was estimated based on the data and was double checked visually.,,,False,,-120.6115,46.0284,-8675.987843555475,1567.803972952934,2089.5126158725616
SSS039-2,SSS039,2022-08-08,1659995670.0,13:54:30,Pacific Standard Time (UTC-8),9.35,0.07,18.3,0.24,-2.87,-10.57,Measured_10mL,0.957,0.946,0.005069792,75,7,0,8.256666667,S37,46.0284,-120.6115,46.0285,-120.6114,13:29:00,14:25:00,750289.0,7.84,James,Stegen,PNNL,james.stegen@pnnl.gov,S37,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),18.35,20.0,,Med (30-70%),Low (5-30%),,1-3 cm as described in the protocol,,(BF 2022-03-01) Manta had good data after the recorded manta end time. The end time was estimated based on the data and was double checked visually.,,,False,,-120.6115,46.0284,-2860.230925339637,391.09995222111945,1435.6228080212964
SSS039-3,SSS039,2022-08-08,1659995670.0,13:54:30,Pacific Standard Time (UTC-8),9.35,0.07,18.3,0.24,-1.91,-7.19,Measured_10mL,0.976,0.971,0.002058189,120,8,0,8.173333333,S37,46.0284,-120.6115,46.0285,-120.6114,13:29:00,14:25:00,750289.0,7.84,James,Stegen,PNNL,james.stegen@pnnl.gov,S37,,,Washington,USA,Sunny,Perennial,"Broadleaf deciduous tree, Shrub",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),18.35,20.0,,Med (30-70%),Low (5-30%),,1-3 cm as described in the protocol,,(BF 2022-03-01) Manta had good data after the recorded manta end time. The end time was estimated based on the data and was double checked visually.,,,False,,-120.6115,46.0284,-8675.982779209377,1567.802887398679,2089.511801359166
SSS044-1,SSS044,2022-08-10,1660156830.0,10:40:30,Pacific Standard Time (UTC-8),9.29,0.03,17.03,0.26,-2.29,-8.09,Measured_10mL,0.953,0.943,0.003793666,90,7,0,8.33,S02,46.9754,-121.158,46.9755,-121.158,10:15:00,11:11:00,593062.0,7.41,James,Stegen,PNNL,james.stegen@pnnl.gov,S02,,,Washington,USA,Sunny,Perennial,"Needleleaf deciduous tree, Broadleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),16.5,22.0,,Low (5-30%),Low (5-30%),,1-3 cm as described in the protocol,,"(BF 2022-08-23) Date mistyped as 2020, changed it to 2022",,,False,,-121.158,46.9754,-579.1936437307771,353.0880564902187,1425.7365990671735
SSS044-2,SSS044,2022-08-10,1660156830.0,10:40:30,Pacific Standard Time (UTC-8),9.29,0.03,17.03,0.26,-1.99,-7.1,Measured_10mL,0.988,0.986,0.00161858,90,7,0,7.876666667,S02,46.9754,-121.158,46.9755,-121.158,10:15:00,11:11:00,593062.0,7.41,James,Stegen,PNNL,james.stegen@pnnl.gov,S02,,,Washington,USA,Sunny,Perennial,"Needleleaf deciduous tree, Broadleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),16.5,22.0,,Low (5-30%),Low (5-30%),,1-3 cm as described in the protocol,,"(BF 2022-08-23) Date mistyped as 2020, changed it to 2022",,,False,,-121.158,46.9754,-521.767701269179,361.00814313013984,1427.7186535483318
SSS044-3,SSS044,2022-08-10,1660156830.0,10:40:30,Pacific Standard Time (UTC-8),9.29,0.03,17.03,0.26,-1.7,-6.14,Measured_10mL,0.983,0.98,0.001505793,120,8,0,8.456666667,S02,46.9754,-121.158,46.9755,-121.158,10:15:00,11:11:00,593062.0,7.41,James,Stegen,PNNL,james.stegen@pnnl.gov,S02,,,Washington,USA,Sunny,Perennial,"Needleleaf deciduous tree, Broadleaf deciduous tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),16.5,22.0,,Low (5-30%),Low (5-30%),,1-3 cm as described in the protocol,,"(BF 2022-08-23) Date mistyped as 2020, changed it to 2022",,,False,,-121.158,46.9754,-541.7602540669689,358.2211419300274,1427.0164893263295
SSS045-1,SSS045,2022-08-10,1660163460.0,12:31:00,Pacific Standard Time (UTC-8),9.91,0.03,14.91,0.12,-1.76,-6.33,Measured_10mL,0.993,0.992,0.00121242,60,6,1,7.953333333,S01,46.976,-121.1579,46.976,-121.1579,12:06:00,13:02:00,236120.0,7.61,James,Stegen,PNNL,james.stegen@pnnl.gov,S01,,,Washington,USA,Sunny,Perennial,"Needleleaf deciduous tree, Broadleaf evergreen tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),14.49,6.0,,Low (5-30%),Med (30-70%),,1-3 cm as described in the protocol,,,,,False,,-121.1579,46.976,-1312.2281731733142,282.76007681615533,1409.9669979558628
SSS045-2,SSS045,2022-08-10,1660163460.0,12:31:00,Pacific Standard Time (UTC-8),9.91,0.03,14.91,0.12,-2.35,-8.59,Measured_10mL,0.985,0.982,0.002129343,102,7,0,8.926666667,S01,46.976,-121.1579,46.976,-121.1579,12:06:00,13:02:00,236120.0,7.61,James,Stegen,PNNL,james.stegen@pnnl.gov,S01,,,Washington,USA,Sunny,Perennial,"Needleleaf deciduous tree, Broadleaf evergreen tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),14.49,6.0,,Low (5-30%),Med (30-70%),,1-3 cm as described in the protocol,,,,,False,,-121.1579,46.976,-977.414913862758,306.6850970178857,1414.959159487107
SSS045-3,SSS045,2022-08-10,1660163460.0,12:31:00,Pacific Standard Time (UTC-8),9.91,0.03,14.91,0.12,-1.91,-6.95,Measured_10mL,0.983,0.981,0.001680251,120,8,0,8.07,S01,46.976,-121.1579,46.976,-121.1579,12:06:00,13:02:00,236120.0,7.61,James,Stegen,PNNL,james.stegen@pnnl.gov,S01,,,Washington,USA,Sunny,Perennial,"Needleleaf deciduous tree, Broadleaf evergreen tree",Single-channel straight,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),14.49,6.0,,Low (5-30%),Med (30-70%),,1-3 cm as described in the protocol,,,,,False,,-121.1579,46.976,-974.1374760412295,306.9956675182281,1415.0265065215392
